date,exercise,category,weight,reps,serie_load,week_of_year,week
2022-07-15,Leg Extension Machine,Legs,50,9,450,28,2022-07-10
2022-07-15,Leg Extension Machine,Legs,50,8,400,28,2022-07-10
2022-07-15,Seated Calf Raise Machine,Legs,70,11,770,28,2022-07-10
2022-07-15,Seated Calf Raise Machine,Legs,70,11,770,28,2022-07-10
2022-07-15,Seated Calf Raise Machine,Legs,70,11,770,28,2022-07-10
2022-07-15,Seated Calf Raise Machine,Legs,75,6,450,28,2022-07-10
2022-07-15,Incline Barbell Bench Press,Chest,60,10,600,28,2022-07-10
2022-07-15,Incline Barbell Bench Press,Chest,60,10,600,28,2022-07-10
2022-07-15,Incline Barbell Bench Press,Chest,60,8,480,28,2022-07-10
2022-07-15,Incline Barbell Bench Press,Chest,60,8,480,28,2022-07-10
2022-07-15,Military Press,Shoulders,25,15,375,28,2022-07-10
2022-07-15,Military Press,Shoulders,25,10,250,28,2022-07-10
2022-07-15,Military Press,Shoulders,25,12,300,28,2022-07-10
2022-07-15,Lateral Machine Raise (1 Arm),Shoulders,10,10,100,28,2022-07-10
2022-07-15,Lateral Machine Raise (1 Arm),Shoulders,10,10,100,28,2022-07-10
2022-07-15,Lateral Machine Raise (1 Arm),Shoulders,10,10,100,28,2022-07-10
2022-07-16,Triceps Extension,Triceps,40,12,480,28,2022-07-10
2022-07-16,Triceps Extension,Triceps,45,12,540,28,2022-07-10
2022-07-16,Triceps Extension,Triceps,45,12,540,28,2022-07-10
2022-07-16,Triceps Extension,Triceps,45,12,540,28,2022-07-10
2022-07-16,Dumbbell Curl Alternate,Biceps,10,15,150,28,2022-07-10
2022-07-16,Dumbbell Curl Alternate,Biceps,10,15,150,28,2022-07-10
2022-07-16,Dumbbell Curl Alternate,Biceps,10,15,150,28,2022-07-10
2022-07-16,Triceps Press Smith,Triceps,40,8,320,28,2022-07-10
2022-07-16,Triceps Press Smith,Triceps,55,8,440,28,2022-07-10
2022-07-16,Triceps Press Smith,Triceps,65,7,455,28,2022-07-10
2022-07-16,Biceps Curl Roman Bar,Biceps,25,8,200,28,2022-07-10
2022-07-16,Biceps Curl Roman Bar,Biceps,30,8,240,28,2022-07-10
2022-07-16,Biceps Curl Roman Bar,Biceps,35,6,210,28,2022-07-10
2022-07-16,Dips,Triceps,1,10,10,28,2022-07-10
2022-07-16,Dips,Triceps,1,9,9,28,2022-07-10
2022-07-16,Dips,Triceps,1,8,8,28,2022-07-10
2022-07-16,Biceps Dumbbell Curl,Biceps,17.5,8,140,28,2022-07-10
2022-07-16,Biceps Dumbbell Curl,Biceps,17.5,8,140,28,2022-07-10
2022-07-16,Biceps Dumbbell Curl,Biceps,15,8,120,28,2022-07-10
2022-07-16,Biceps Dumbbell Curl,Biceps,12.5,8,100,28,2022-07-10
2022-07-16,Biceps Dumbbell Curl,Biceps,10,8,80,28,2022-07-10
2022-07-16,Biceps Dumbbell Curl,Biceps,7.5,8,60,28,2022-07-10
2022-07-16,Biceps Dumbbell Curl,Biceps,5,8,40,28,2022-07-10
2022-07-16,Cable Triceps Extension (1 Arm),Triceps,20,14,280,28,2022-07-10
2022-07-16,Cable Triceps Extension (1 Arm),Triceps,20,11,220,28,2022-07-10
2022-07-16,Cable Triceps Extension (1 Arm),Triceps,20,14,280,28,2022-07-10
2022-07-16,Cable Triceps Extension (1 Arm),Triceps,20,12,240,28,2022-07-10
2022-07-19,Flat Barbell Bench Press,Chest,45,10,450,29,2022-07-17
2022-07-19,Flat Barbell Bench Press,Chest,45,10,450,29,2022-07-17
2022-07-19,Flat Barbell Bench Press,Chest,80,6,480,29,2022-07-17
2022-07-19,Flat Barbell Bench Press,Chest,85,6,510,29,2022-07-17
2022-07-19,Flat Barbell Bench Press,Chest,80,6,480,29,2022-07-17
2022-07-19,Flat Barbell Bench Press,Chest,80,6,480,29,2022-07-17
2022-07-19,Incline Dumbbell Bench Press,Chest,27.5,8,220,29,2022-07-17
2022-07-19,Incline Dumbbell Bench Press,Chest,27.5,8,220,29,2022-07-17
2022-07-19,Incline Dumbbell Bench Press,Chest,27.5,8,220,29,2022-07-17
2022-07-19,Incline Dumbbell Bench Press,Chest,27.5,8,220,29,2022-07-17
2022-07-19,Seated Machine Fly,Chest,45,12,540,29,2022-07-17
2022-07-19,Seated Machine Fly,Chest,45,12,540,29,2022-07-17
2022-07-19,Seated Machine Fly,Chest,45,12,540,29,2022-07-17
2022-07-19,Seated Machine Fly,Chest,45,12,540,29,2022-07-17
2022-07-19,Cable Crossover,Chest,30,10,300,29,2022-07-17
2022-07-19,Cable Crossover,Chest,30,11,330,29,2022-07-17
2022-07-19,Cable Crossover,Chest,30,10,300,29,2022-07-17
2022-07-19,Cable Crossover,Chest,30,10,300,29,2022-07-17
2022-07-19,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,29,2022-07-17
2022-07-19,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,29,2022-07-17
2022-07-19,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,29,2022-07-17
2022-07-19,Lateral Dumbbell Raise,Shoulders,10,15,150,29,2022-07-17
2022-07-19,Lateral Dumbbell Raise,Shoulders,10,15,150,29,2022-07-17
2022-07-19,Lateral Dumbbell Raise,Shoulders,10,15,150,29,2022-07-17
2022-07-19,Cable Face Pull,Shoulders,50,15,750,29,2022-07-17
2022-07-19,Cable Face Pull,Shoulders,50,15,750,29,2022-07-17
2022-07-19,Cable Face Pull,Shoulders,50,15,750,29,2022-07-17
2022-07-19,Cable Face Pull,Shoulders,50,15,750,29,2022-07-17
2022-07-19,EZ-Bar Skullcrusher,Triceps,33,12,396,29,2022-07-17
2022-07-19,EZ-Bar Skullcrusher,Triceps,33,12,396,29,2022-07-17
2022-07-19,EZ-Bar Skullcrusher,Triceps,33,12,396,29,2022-07-17
2022-07-19,EZ-Bar Skullcrusher,Triceps,33,10,330,29,2022-07-17
2022-07-19,Rope Push Down,Triceps,60,12,720,29,2022-07-17
2022-07-19,Rope Push Down,Triceps,60,12,720,29,2022-07-17
2022-07-19,Rope Push Down,Triceps,60,12,720,29,2022-07-17
2022-07-19,Rope Push Down,Triceps,60,9,540,29,2022-07-17
2022-07-20,Deadlift,Back,80,8,640,29,2022-07-17
2022-07-20,Deadlift,Back,80,6,480,29,2022-07-17
2022-07-20,Deadlift,Back,140,5,700,29,2022-07-17
2022-07-20,Deadlift,Back,140,5,700,29,2022-07-17
2022-07-20,Hip Thrust,Legs,80,10,800,29,2022-07-17
2022-07-20,Hip Thrust,Legs,100,10,1000,29,2022-07-17
2022-07-20,Hip Thrust,Legs,100,8,800,29,2022-07-17
2022-07-20,Hip Thrust,Legs,100,8,800,29,2022-07-17
2022-07-20,Deadlift (1 Leg),Legs,17.5,10,175,29,2022-07-17
2022-07-20,Deadlift (1 Leg),Legs,17.5,12,210,29,2022-07-17
2022-07-20,Deadlift (1 Leg),Legs,17.5,12,210,29,2022-07-17
2022-07-20,Nordic Curl,Legs,1,10,10,29,2022-07-17
2022-07-20,Nordic Curl,Legs,1,10,10,29,2022-07-17
2022-07-20,Nordic Curl,Legs,1,10,10,29,2022-07-17
2022-07-20,Lying Leg Curl Machine,Legs,30,10,300,29,2022-07-17
2022-07-20,Lying Leg Curl Machine,Legs,30,10,300,29,2022-07-17
2022-07-20,Lying Leg Curl Machine,Legs,30,8,240,29,2022-07-17
2022-07-20,Lying Leg Curl Machine,Legs,30,7,210,29,2022-07-17
2022-07-20,Back Extension,Back,1,15,15,29,2022-07-17
2022-07-20,Back Extension,Back,1,15,15,29,2022-07-17
2022-07-20,Back Extension,Back,1,15,15,29,2022-07-17
2022-07-20,Back Extension,Back,1,15,15,29,2022-07-17
2022-07-21,Triceps Extension,Triceps,45,15,675,29,2022-07-17
2022-07-21,Triceps Extension,Triceps,45,12,540,29,2022-07-17
2022-07-21,Triceps Extension,Triceps,45,12,540,29,2022-07-17
2022-07-21,Triceps Extension,Triceps,50,12,600,29,2022-07-17
2022-07-21,Dumbbell Curl Alternate,Biceps,10,15,150,29,2022-07-17
2022-07-21,Dumbbell Curl Alternate,Biceps,10,15,150,29,2022-07-17
2022-07-21,Dumbbell Curl Alternate,Biceps,10,15,150,29,2022-07-17
2022-07-21,Triceps Press Smith,Triceps,40,10,400,29,2022-07-17
2022-07-21,Triceps Press Smith,Triceps,40,10,400,29,2022-07-17
2022-07-21,Triceps Press Smith,Triceps,40,10,400,29,2022-07-17
2022-07-21,Triceps Press Smith,Triceps,40,10,400,29,2022-07-17
2022-07-21,Biceps Curl Roman Bar,Biceps,25,8,200,29,2022-07-17
2022-07-21,Biceps Curl Roman Bar,Biceps,30,8,240,29,2022-07-17
2022-07-21,Biceps Curl Roman Bar,Biceps,30,8,240,29,2022-07-17
2022-07-21,Biceps Curl Roman Bar,Biceps,30,8,240,29,2022-07-17
2022-07-21,Dips,Triceps,1,10,10,29,2022-07-17
2022-07-21,Dips,Triceps,1,11,11,29,2022-07-17
2022-07-21,Dips,Triceps,1,11,11,29,2022-07-17
2022-07-21,Biceps Dumbbell Curl,Biceps,17.5,8,140,29,2022-07-17
2022-07-21,Biceps Dumbbell Curl,Biceps,17.5,8,140,29,2022-07-17
2022-07-21,Biceps Dumbbell Curl,Biceps,15,8,120,29,2022-07-17
2022-07-21,Biceps Dumbbell Curl,Biceps,12.5,6,75,29,2022-07-17
2022-07-21,Biceps Dumbbell Curl,Biceps,10,6,60,29,2022-07-17
2022-07-21,Biceps Dumbbell Curl,Biceps,7.5,6,45,29,2022-07-17
2022-07-21,Biceps Dumbbell Curl,Biceps,2.5,15,37.5,29,2022-07-17
2022-07-21,Cable Triceps Extension (1 Arm),Triceps,25,10,250,29,2022-07-17
2022-07-21,Cable Triceps Extension (1 Arm),Triceps,25,7,175,29,2022-07-17
2022-07-21,Cable Triceps Extension (1 Arm),Triceps,25,10,250,29,2022-07-17
2022-07-21,Cable Triceps Extension (1 Arm),Triceps,25,7,175,29,2022-07-17
2022-07-22,Barbell Squat,Legs,70,6,420,29,2022-07-17
2022-07-22,Barbell Squat,Legs,70,6,420,29,2022-07-17
2022-07-22,Barbell Squat,Legs,70,6,420,29,2022-07-17
2022-07-22,Barbell Squat,Legs,110,3,330,29,2022-07-17
2022-07-22,Barbell Squat,Legs,110,3,330,29,2022-07-17
2022-07-22,Barbell Squat,Legs,110,3,330,29,2022-07-17
2022-07-22,Barbell Squat,Legs,110,3,330,29,2022-07-17
2022-07-22,Barbell Squat,Legs,110,3,330,29,2022-07-17
2022-07-22,Bulgarian Squat,Legs,30,10,300,29,2022-07-17
2022-07-22,Bulgarian Squat,Legs,30,10,300,29,2022-07-17
2022-07-22,Bulgarian Squat,Legs,30,10,300,29,2022-07-17
2022-07-22,Leg Press,Legs,200,8,1600,29,2022-07-17
2022-07-22,Leg Press,Legs,200,10,2000,29,2022-07-17
2022-07-22,Leg Press,Legs,220,8,1760,29,2022-07-17
2022-07-22,Leg Press,Legs,220,8,1760,29,2022-07-17
2022-07-22,Leg Extension Machine,Legs,40,10,400,29,2022-07-17
2022-07-22,Leg Extension Machine,Legs,40,10,400,29,2022-07-17
2022-07-22,Leg Extension Machine,Legs,40,10,400,29,2022-07-17
2022-07-22,Leg Extension Machine,Legs,40,10,400,29,2022-07-17
2022-07-22,Seated Adductor,Legs,55,12,660,29,2022-07-17
2022-07-22,Seated Adductor,Legs,55,12,660,29,2022-07-17
2022-07-22,Seated Adductor,Legs,55,12,660,29,2022-07-17
2022-07-22,Seated Adductor,Legs,55,12,660,29,2022-07-17
2022-07-22,Seated Calf Raise Machine,Legs,70,12,840,29,2022-07-17
2022-07-22,Seated Calf Raise Machine,Legs,70,12,840,29,2022-07-17
2022-07-22,Seated Calf Raise Machine,Legs,70,12,840,29,2022-07-17
2022-07-22,Seated Calf Raise Machine,Legs,70,11,770,29,2022-07-17
2022-07-23,Inverted Row TRX,Back,1,10,10,29,2022-07-17
2022-07-23,Inverted Row TRX,Back,1,10,10,29,2022-07-17
2022-07-23,Inverted Row TRX,Back,1,10,10,29,2022-07-17
2022-07-23,Inverted Row TRX,Back,1,10,10,29,2022-07-17
2022-07-23,Barbell Row,Back,40,10,400,29,2022-07-17
2022-07-23,Barbell Row,Back,40,10,400,29,2022-07-17
2022-07-23,Barbell Row,Back,85,7,595,29,2022-07-17
2022-07-23,Barbell Row,Back,85,6,510,29,2022-07-17
2022-07-23,Barbell Row,Back,80,10,800,29,2022-07-17
2022-07-23,Barbell Row,Back,80,8,640,29,2022-07-17
2022-07-23,Lat Pulldown,Back,65,10,650,29,2022-07-17
2022-07-23,Lat Pulldown,Back,65,10,650,29,2022-07-17
2022-07-23,Lat Pulldown,Back,65,8,520,29,2022-07-17
2022-07-23,Lat Pulldown,Back,65,8,520,29,2022-07-17
2022-07-23,Dumbbell Row (1 Arm),Back,30,14,420,29,2022-07-17
2022-07-23,Dumbbell Row (1 Arm),Back,30,14,420,29,2022-07-17
2022-07-23,Dumbbell Row (1 Arm),Back,30,14,420,29,2022-07-17
2022-07-23,Dumbbell Row (1 Arm),Back,30,14,420,29,2022-07-17
2022-07-25,Flat Barbell Bench Press,Chest,40,10,400,30,2022-07-24
2022-07-25,Flat Barbell Bench Press,Chest,50,10,500,30,2022-07-24
2022-07-25,Flat Barbell Bench Press,Chest,50,8,400,30,2022-07-24
2022-07-25,Flat Barbell Bench Press,Chest,90,6,540,30,2022-07-24
2022-07-25,Flat Barbell Bench Press,Chest,90,6,540,30,2022-07-24
2022-07-25,Flat Barbell Bench Press,Chest,90,6,540,30,2022-07-24
2022-07-25,Flat Barbell Bench Press,Chest,90,6,540,30,2022-07-24
2022-07-25,Incline Dumbbell Bench Press,Chest,27.5,8,220,30,2022-07-24
2022-07-25,Incline Dumbbell Bench Press,Chest,27.5,8,220,30,2022-07-24
2022-07-25,Incline Dumbbell Bench Press,Chest,27.5,7,192.5,30,2022-07-24
2022-07-25,Incline Dumbbell Bench Press,Chest,27.5,7,192.5,30,2022-07-24
2022-07-25,Seated Machine Fly,Chest,45,12,540,30,2022-07-24
2022-07-25,Seated Machine Fly,Chest,45,12,540,30,2022-07-24
2022-07-25,Seated Machine Fly,Chest,50,12,600,30,2022-07-24
2022-07-25,Seated Machine Fly,Chest,55,12,660,30,2022-07-24
2022-07-25,Cable Crossover,Chest,30,10,300,30,2022-07-24
2022-07-25,Cable Crossover,Chest,30,9,270,30,2022-07-24
2022-07-25,Cable Crossover,Chest,30,10,300,30,2022-07-24
2022-07-25,Cable Crossover,Chest,30,10,300,30,2022-07-24
2022-07-25,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,30,2022-07-24
2022-07-25,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,30,2022-07-24
2022-07-25,Arnold Dumbbell Press (1 Arm),Shoulders,15,13,195,30,2022-07-24
2022-07-25,Lateral Dumbbell Raise,Shoulders,10,15,150,30,2022-07-24
2022-07-25,Lateral Dumbbell Raise,Shoulders,10,15,150,30,2022-07-24
2022-07-25,Lateral Dumbbell Raise,Shoulders,10,15,150,30,2022-07-24
2022-07-25,Cable Face Pull,Shoulders,50,15,750,30,2022-07-24
2022-07-25,Cable Face Pull,Shoulders,50,15,750,30,2022-07-24
2022-07-25,Cable Face Pull,Shoulders,50,15,750,30,2022-07-24
2022-07-25,Cable Face Pull,Shoulders,50,15,750,30,2022-07-24
2022-07-25,EZ-Bar Skullcrusher,Triceps,33,12,396,30,2022-07-24
2022-07-25,EZ-Bar Skullcrusher,Triceps,33,12,396,30,2022-07-24
2022-07-25,EZ-Bar Skullcrusher,Triceps,33,12,396,30,2022-07-24
2022-07-25,EZ-Bar Skullcrusher,Triceps,33,10,330,30,2022-07-24
2022-07-25,Rope Push Down,Triceps,60,15,900,30,2022-07-24
2022-07-25,Rope Push Down,Triceps,60,15,900,30,2022-07-24
2022-07-25,Rope Push Down,Triceps,60,12,720,30,2022-07-24
2022-07-25,Rope Push Down,Triceps,60,10,600,30,2022-07-24
2022-07-26,Deadlift,Back,80,7,560,30,2022-07-24
2022-07-26,Deadlift,Back,80,7,560,30,2022-07-24
2022-07-26,Deadlift,Back,140,4,560,30,2022-07-24
2022-07-26,Deadlift,Back,140,4,560,30,2022-07-24
2022-07-26,Deadlift,Back,140,4,560,30,2022-07-24
2022-07-26,Deadlift,Back,140,4,560,30,2022-07-24
2022-07-26,Deadlift,Back,140,4,560,30,2022-07-24
2022-07-26,Hip Thrust,Legs,80,10,800,30,2022-07-24
2022-07-26,Hip Thrust,Legs,80,10,800,30,2022-07-24
2022-07-26,Hip Thrust,Legs,80,10,800,30,2022-07-24
2022-07-26,Hip Thrust,Legs,80,10,800,30,2022-07-24
2022-07-26,Deadlift (1 Leg),Legs,17.5,12,210,30,2022-07-24
2022-07-26,Deadlift (1 Leg),Legs,17.5,12,210,30,2022-07-24
2022-07-26,Deadlift (1 Leg),Legs,17.5,12,210,30,2022-07-24
2022-07-26,Nordic Curl,Legs,1,12,12,30,2022-07-24
2022-07-26,Nordic Curl,Legs,1,12,12,30,2022-07-24
2022-07-26,Nordic Curl,Legs,1,12,12,30,2022-07-24
2022-07-26,Lying Leg Curl Machine,Legs,30,10,300,30,2022-07-24
2022-07-26,Lying Leg Curl Machine,Legs,35,10,350,30,2022-07-24
2022-07-26,Lying Leg Curl Machine,Legs,40,10,400,30,2022-07-24
2022-07-26,Lying Leg Curl Machine,Legs,45,10,450,30,2022-07-24
2022-07-26,Back Extension,Back,1,15,15,30,2022-07-24
2022-07-26,Back Extension,Back,1,15,15,30,2022-07-24
2022-07-26,Back Extension,Back,1,15,15,30,2022-07-24
2022-07-26,Back Extension,Back,1,15,15,30,2022-07-24
2022-07-26,Seated Cable Row,Back,60,10,600,30,2022-07-24
2022-07-26,Seated Cable Row,Back,60,10,600,30,2022-07-24
2022-07-26,Seated Cable Row,Back,60,10,600,30,2022-07-24
2022-07-26,Seated Cable Row,Back,60,10,600,30,2022-07-24
2022-07-28,Inverted Row TRX,Back,1,10,10,30,2022-07-24
2022-07-28,Inverted Row TRX,Back,1,10,10,30,2022-07-24
2022-07-28,Inverted Row TRX,Back,1,10,10,30,2022-07-24
2022-07-28,Inverted Row TRX,Back,1,10,10,30,2022-07-24
2022-07-28,Barbell Row,Back,50,10,500,30,2022-07-24
2022-07-28,Barbell Row,Back,50,10,500,30,2022-07-24
2022-07-28,Barbell Row,Back,80,10,800,30,2022-07-24
2022-07-28,Barbell Row,Back,80,10,800,30,2022-07-24
2022-07-28,Barbell Row,Back,80,10,800,30,2022-07-24
2022-07-28,Barbell Row,Back,80,10,800,30,2022-07-24
2022-07-28,Lat Pulldown,Back,65,10,650,30,2022-07-24
2022-07-28,Lat Pulldown,Back,70,10,700,30,2022-07-24
2022-07-28,Lat Pulldown,Back,70,10,700,30,2022-07-24
2022-07-28,Lat Pulldown,Back,70,10,700,30,2022-07-24
2022-07-28,Dumbbell Row (1 Arm),Back,35,12,420,30,2022-07-24
2022-07-28,Dumbbell Row (1 Arm),Back,35,12,420,30,2022-07-24
2022-07-28,Dumbbell Row (1 Arm),Back,35,12,420,30,2022-07-24
2022-07-28,Dumbbell Row (1 Arm),Back,35,12,420,30,2022-07-24
2022-07-28,Dumbbell Curl (1 Arm),Biceps,17.5,12,210,30,2022-07-24
2022-07-28,Dumbbell Curl (1 Arm),Biceps,17.5,12,210,30,2022-07-24
2022-07-28,Dumbbell Curl (1 Arm),Biceps,17.5,12,210,30,2022-07-24
2022-07-28,EZ-Bar Preacher Curl,Biceps,33,10,330,30,2022-07-24
2022-07-28,EZ-Bar Preacher Curl,Biceps,33,10,330,30,2022-07-24
2022-07-28,EZ-Bar Preacher Curl,Biceps,33,7,231,30,2022-07-24
2022-07-28,EZ-Bar Preacher Curl,Biceps,33,7,231,30,2022-07-24
2022-07-28,Seated Incline Dumbbell Curl,Biceps,12.5,10,125,30,2022-07-24
2022-07-28,Seated Incline Dumbbell Curl,Biceps,12.5,9,112.5,30,2022-07-24
2022-07-28,Seated Incline Dumbbell Curl,Biceps,12.5,8,100,30,2022-07-24
2022-07-28,Seated Incline Dumbbell Curl,Biceps,12.5,8,100,30,2022-07-24
2022-07-29,Barbell Squat,Legs,60,7,420,30,2022-07-24
2022-07-29,Barbell Squat,Legs,60,7,420,30,2022-07-24
2022-07-29,Barbell Squat,Legs,110,5,550,30,2022-07-24
2022-07-29,Barbell Squat,Legs,110,5,550,30,2022-07-24
2022-07-29,Barbell Squat,Legs,110,5,550,30,2022-07-24
2022-07-29,Bulgarian Squat,Legs,30,10,300,30,2022-07-24
2022-07-29,Bulgarian Squat,Legs,30,10,300,30,2022-07-24
2022-07-29,Bulgarian Squat,Legs,30,10,300,30,2022-07-24
2022-07-29,Leg Press,Legs,210,7,1470,30,2022-07-24
2022-07-29,Leg Press,Legs,190,8,1520,30,2022-07-24
2022-07-29,Leg Press,Legs,190,8,1520,30,2022-07-24
2022-07-29,Leg Press,Legs,190,7,1330,30,2022-07-24
2022-07-29,Leg Extension Machine,Legs,35,10,350,30,2022-07-24
2022-07-29,Leg Extension Machine,Legs,35,10,350,30,2022-07-24
2022-07-29,Leg Extension Machine,Legs,40,10,400,30,2022-07-24
2022-07-29,Leg Extension Machine,Legs,40,10,400,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,70,14,980,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,90,12,1080,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,90,12,1080,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,90,12,1080,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,10,550,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,10,550,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,10,550,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,8,440,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
